month,day,carrier,origin,dest,distance,hour,minute,price,weekday,is_weekend,season,time_of_day,route,route_freq,dest_freq,month_sin,month_cos,hour_sin,hour_cos
11,3,UA,LGA,ORD,733,15,55,108.15,6,1,Fall,Afternoon,LGA_ORD,0.02451940737112771,0.0486102608056814,-0.5000000000000004,0.8660254037844384,-0.7071067811865471,-0.7071067811865479
6,4,AA,JFK,MIA,1089,8,50,185.15,1,0,Summer,Morning,JFK_MIA,0.010530182441532998,0.03734541447287866,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
4,5,B6,LGA,MCO,950,7,54,126.41,4,0,Spring,Morning,LGA_MCO,0.011019958369046162,0.042120729766131994,0.8660254037844387,-0.4999999999999998,0.9659258262890683,-0.25881904510252063
1,5,AA,JFK,MIA,1089,13,56,118.59,5,1,Winter,Afternoon,JFK_MIA,0.010530182441532998,0.03734541447287866,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683
8,12,EV,LGA,RIC,292,20,26,64.3,0,0,Summer,Evening,LGA_RIC,0.0014693277825394882,0.007285416921758296,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001
1,10,DL,JFK,BOS,187,19,55,85.37,3,0,Winter,Evening,JFK_BOS,0.017907432349700013,0.044998163340271825,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203
8,12,EV,EWR,DCA,199,13,13,50.19,0,0,Summer,Afternoon,EWR_DCA,0.005234480225296927,0.029478388637198483,-0.8660254037844384,-0.5000000000000004,-0.2588190451025208,-0.9659258262890683
5,14,UA,EWR,DFW,1372,13,23,153.56,1,0,Spring,Afternoon,EWR_DFW,0.009366964613689237,0.026049957144606343,0.49999999999999994,-0.8660254037844387,-0.2588190451025208,-0.9659258262890683
9,5,MQ,EWR,ORD,719,10,19,107.56,3,0,Fall,Morning,EWR_ORD,0.018397208277213174,0.0486102608056814,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
10,8,WN,EWR,STL,872,7,18,82.1,1,0,Fall,Morning,EWR_STL,0.00722419493081915,0.013162728051916248,-0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
5,29,VX,EWR,SFO,2565,17,30,196.24,2,0,Spring,Evening,EWR_SFO,0.01570344067589078,0.04117178890657524,0.49999999999999994,-0.8660254037844387,-0.9659258262890683,-0.25881904510252063
6,25,AA,EWR,MIA,1085,12,0,174.42,1,0,Summer,Afternoon,EWR_MIA,0.00927513162728052,0.03734541447287866,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
8,7,EV,EWR,MCI,1092,8,39,144.35,2,0,Summer,Morning,EWR_MCI,0.004285539365740174,0.006152810089384107,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
11,8,UA,EWR,TPA,997,15,17,157.99,4,0,Fall,Afternoon,EWR_TPA,0.007162972939880005,0.022835802620301212,-0.5000000000000004,0.8660254037844384,-0.7071067811865471,-0.7071067811865479
8,7,WN,EWR,MDW,711,18,17,90.06,2,0,Summer,Evening,EWR_MDW,0.006673197012366842,0.013377005020203257,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
4,9,9E,JFK,RIC,288,18,13,83.31,1,0,Spring,Evening,JFK_RIC,0.0006734419003305988,0.007285416921758296,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16
11,28,UA,EWR,BOS,200,17,3,77.85,3,0,Fall,Evening,EWR_BOS,0.01558099669401249,0.044998163340271825,-0.5000000000000004,0.8660254037844384,-0.9659258262890683,-0.25881904510252063
2,14,EV,EWR,CVG,569,8,19,99.01,3,0,Winter,Morning,EWR_CVG,0.00768335986286274,0.011019958369046162,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
4,28,US,LGA,PHL,96,15,27,54.9,6,1,Spring,Afternoon,LGA_PHL,0.0018060487327047875,0.004285539365740174,0.8660254037844387,-0.4999999999999998,-0.7071067811865471,-0.7071067811865479
5,10,B6,JFK,PSE,1617,0,21,162.52,4,0,Spring,Night,JFK_PSE,0.0011938288233133343,0.0011938288233133343,0.49999999999999994,-0.8660254037844387,0.0,1.0
9,13,UA,EWR,ORD,719,18,30,142.02,4,0,Fall,Evening,EWR_ORD,0.018397208277213174,0.0486102608056814,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
4,25,DL,JFK,MIA,1089,18,58,164.75,3,0,Spring,Evening,JFK_MIA,0.010530182441532998,0.03734541447287866,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16
5,12,EV,EWR,STL,872,17,3,123.66,6,1,Spring,Evening,EWR_STL,0.00722419493081915,0.013162728051916248,0.49999999999999994,-0.8660254037844387,-0.9659258262890683,-0.25881904510252063
5,25,DL,JFK,MIA,1089,8,11,122.62,5,1,Spring,Morning,JFK_MIA,0.010530182441532998,0.03734541447287866,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
1,21,B6,JFK,IAD,228,17,47,107.3,0,0,Winter,Evening,JFK_IAD,0.007652748867393168,0.01637688257622138,0.49999999999999994,0.8660254037844387,-0.9659258262890683,-0.25881904510252063
4,29,EV,LGA,GSO,461,19,10,96.22,0,0,Spring,Evening,LGA_GSO,0.0015305497734786335,0.004622260315905473,0.8660254037844387,-0.4999999999999998,-0.9659258262890684,0.2588190451025203
3,13,B6,JFK,ORD,740,6,24,94.67,2,0,Spring,Morning,JFK_ORD,0.005693645157340517,0.0486102608056814,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
12,9,WN,EWR,BNA,748,7,25,72.34,0,0,Winter,Morning,EWR_BNA,0.006336476062201543,0.017050324476551977,-2.4492935982947064e-16,1.0,0.9659258262890683,-0.25881904510252063
12,26,EV,LGA,MSN,812,20,39,77.92,3,0,Winter,Evening,LGA_MSN,0.0006428309048610261,0.001683604750826497,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001
7,25,DL,LGA,FLL,1076,14,32,146.63,3,0,Summer,Afternoon,LGA_FLL,0.01215256520142035,0.03621280764050447,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388
7,3,AA,LGA,DFW,1389,14,46,171.68,2,0,Summer,Afternoon,LGA_DFW,0.014387167870699154,0.026049957144606343,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388
6,19,EV,EWR,ATL,746,15,30,89.54,2,0,Summer,Afternoon,EWR_ATL,0.015672829680421208,0.050599975511203626,1.2246467991473532e-16,-1.0,-0.7071067811865471,-0.7071067811865479
3,28,EV,JFK,IAD,228,5,55,66.26,3,0,Spring,Morning,JFK_IAD,0.007652748867393168,0.01637688257622138,1.0,6.123233995736766e-17,0.9659258262890683,0.25881904510252074
3,28,EV,EWR,OMA,1134,20,47,95.97,3,0,Spring,Evening,EWR_OMA,0.002234602669278805,0.002540712623974532,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001
12,24,B6,JFK,BQN,1576,23,58,179.21,1,0,Winter,Night,JFK_BQN,0.001683604750826497,0.002601934614913677,-2.4492935982947064e-16,1.0,-0.25881904510252157,0.9659258262890681
12,6,9E,JFK,BOS,187,9,10,161.91,4,0,Winter,Morning,JFK_BOS,0.017907432349700013,0.044998163340271825,-2.4492935982947064e-16,1.0,0.7071067811865476,-0.7071067811865475
8,30,DL,JFK,SLC,1990,12,51,198.69,4,0,Summer,Afternoon,JFK_SLC,0.006489531039549406,0.007499693890045304,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0
5,22,UA,EWR,CLE,404,14,32,94.67,2,0,Spring,Afternoon,EWR_CLE,0.004836537284192482,0.012703563119872658,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388
6,29,9E,JFK,IAD,228,21,15,110.62,5,1,Summer,Night,JFK_IAD,0.007652748867393168,0.01637688257622138,1.2246467991473532e-16,-1.0,-0.7071067811865477,0.7071067811865474
11,20,B6,JFK,BTV,266,22,20,59.39,2,0,Fall,Night,JFK_BTV,0.004040651401983592,0.007713970858332313,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
8,21,EV,EWR,SAV,708,16,39,133.45,2,0,Summer,Afternoon,EWR_SAV,0.0023570466511570955,0.002663156605852822,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004
2,28,WN,EWR,STL,872,16,40,69.25,3,0,Winter,Afternoon,EWR_STL,0.00722419493081915,0.013162728051916248,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004
5,9,VX,JFK,LAX,2475,13,0,190.02,3,0,Spring,Afternoon,JFK_LAX,0.03413125994857353,0.04845720582833354,0.49999999999999994,-0.8660254037844387,-0.2588190451025208,-0.9659258262890683
7,22,AA,LGA,DFW,1389,16,13,194.4,0,0,Summer,Afternoon,LGA_DFW,0.014387167870699154,0.026049957144606343,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
12,24,UA,EWR,SAN,2425,12,58,183.63,1,0,Winter,Afternoon,EWR_SAN,0.0035814864699400023,0.008111913799436758,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0
12,29,EV,LGA,MEM,963,9,48,178.56,6,1,Winter,Morning,LGA_MEM,0.002601934614913677,0.005356924207175217,-2.4492935982947064e-16,1.0,0.7071067811865476,-0.7071067811865475
8,14,EV,EWR,RDU,416,6,35,132.88,2,0,Summer,Morning,EWR_RDU,0.004438594343088037,0.02451940737112771,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17
11,13,UA,LGA,IAH,1416,6,24,113.51,2,0,Fall,Morning,LGA_IAH,0.008969021672584792,0.022315415697318475,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17
3,4,EV,LGA,IAD,229,16,51,39.0,0,0,Spring,Afternoon,LGA_IAD,0.005081425247949064,0.01637688257622138,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004
3,13,WN,EWR,DEN,1605,7,45,126.07,2,0,Spring,Morning,EWR_DEN,0.008050691808497613,0.022529692665605484,1.0,6.123233995736766e-17,0.9659258262890683,-0.25881904510252063
9,24,DL,JFK,BOS,187,14,54,106.99,1,0,Fall,Afternoon,JFK_BOS,0.017907432349700013,0.044998163340271825,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388
6,17,DL,LGA,FLL,1076,11,33,137.79,0,0,Summer,Morning,LGA_FLL,0.01215256520142035,0.03621280764050447,1.2246467991473532e-16,-1.0,0.258819045102521,-0.9659258262890682
9,16,EV,EWR,STL,872,20,47,104.4,0,0,Fall,Evening,EWR_STL,0.00722419493081915,0.013162728051916248,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001
8,20,DL,LGA,MSP,1020,11,27,143.96,1,0,Summer,Morning,LGA_MSP,0.010958736378107016,0.021795028774335742,-0.8660254037844384,-0.5000000000000004,0.258819045102521,-0.9659258262890682
3,30,EV,LGA,PBI,1035,10,30,110.38,5,1,Spring,Morning,LGA_PBI,0.007499693890045304,0.018978817191135054,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387
4,26,UA,EWR,BQN,1585,21,18,152.99,4,0,Spring,Night,EWR_BQN,0.0009183298640871801,0.002601934614913677,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474
8,17,UA,EWR,PHX,2133,7,1,219.29,5,1,Summer,Morning,EWR_PHX,0.008540467736010774,0.013958613934125138,-0.8660254037844384,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
7,4,WN,LGA,MKE,738,7,11,95.07,3,0,Summer,Morning,LGA_MKE,0.00446920533855761,0.008295579772254194,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,-0.25881904510252063
12,9,B6,JFK,OAK,2576,16,54,195.68,0,0,Winter,Afternoon,JFK_OAK,0.0007652748867393168,0.0007652748867393168,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
5,5,9E,LGA,DAY,549,10,21,89.62,6,1,Spring,Morning,LGA_DAY,0.001010162850495898,0.0036733194563487205,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387
1,13,UA,EWR,IAH,1400,5,23,126.13,6,1,Winter,Morning,EWR_IAH,0.012458675156116077,0.022315415697318475,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074
5,21,UA,EWR,RSW,1068,18,55,108.29,1,0,Spring,Evening,EWR_RSW,0.004561038324966328,0.010652626423411289,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16
8,17,EV,LGA,GSO,461,17,16,145.95,5,1,Summer,Evening,LGA_GSO,0.0015305497734786335,0.004622260315905473,-0.8660254037844384,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063
12,17,UA,LGA,IAH,1416,13,28,131.93,1,0,Winter,Afternoon,LGA_IAH,0.008969021672584792,0.022315415697318475,-2.4492935982947064e-16,1.0,-0.2588190451025208,-0.9659258262890683
1,28,B6,JFK,CLT,541,17,21,102.54,0,0,Winter,Evening,JFK_CLT,0.008999632668054366,0.042335006734419006,0.49999999999999994,0.8660254037844387,-0.9659258262890683,-0.25881904510252063
4,18,EV,EWR,PWM,284,13,44,69.94,3,0,Spring,Afternoon,EWR_PWM,0.0023876576466266685,0.006979306967062569,0.8660254037844387,-0.4999999999999998,-0.2588190451025208,-0.9659258262890683
10,18,UA,EWR,SFO,2565,12,49,175.82,4,0,Fall,Afternoon,EWR_SFO,0.01570344067589078,0.04117178890657524,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
9,22,DL,LGA,MCO,950,6,57,149.56,6,1,Fall,Morning,LGA_MCO,0.011019958369046162,0.042120729766131994,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17
3,13,B6,LGA,PBI,1035,14,43,104.44,2,0,Spring,Afternoon,LGA_PBI,0.007499693890045304,0.018978817191135054,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388
6,18,MQ,JFK,DCA,213,11,47,78.75,1,0,Summer,Morning,JFK_DCA,0.009703685563854536,0.029478388637198483,1.2246467991473532e-16,-1.0,0.258819045102521,-0.9659258262890682
11,11,MQ,LGA,CMH,479,17,59,93.42,0,0,Fall,Evening,LGA_CMH,0.005907922125627525,0.010652626423411289,-0.5000000000000004,0.8660254037844384,-0.9659258262890683,-0.25881904510252063
3,15,US,LGA,BOS,184,16,57,84.16,4,0,Spring,Afternoon,LGA_BOS,0.011509734296559325,0.044998163340271825,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004
1,3,WN,LGA,MDW,725,13,49,100.67,3,0,Winter,Afternoon,LGA_MDW,0.006703808007836415,0.013377005020203257,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683
8,21,DL,LGA,DTW,502,18,29,125.9,2,0,Summer,Evening,LGA_DTW,0.015029998775560181,0.027213174972450103,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
1,8,B6,EWR,BOS,200,20,30,57.88,1,0,Winter,Evening,EWR_BOS,0.01558099669401249,0.044998163340271825,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001
1,27,AA,LGA,DFW,1389,12,39,155.27,6,1,Winter,Afternoon,LGA_DFW,0.014387167870699154,0.026049957144606343,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
12,27,VX,JFK,LAX,2475,6,56,219.75,4,0,Winter,Morning,JFK_LAX,0.03413125994857353,0.04845720582833354,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
8,30,UA,EWR,AUS,1504,16,58,184.63,4,0,Summer,Afternoon,EWR_AUS,0.002877433574139831,0.007499693890045304,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004
2,21,AA,LGA,MIA,1096,9,38,127.24,3,0,Winter,Morning,LGA_MIA,0.017540100404065142,0.03734541447287866,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
8,31,AA,JFK,LAX,2475,19,47,210.33,5,1,Summer,Evening,JFK_LAX,0.03413125994857353,0.04845720582833354,-0.8660254037844384,-0.5000000000000004,-0.9659258262890684,0.2588190451025203
8,10,VX,JFK,SFO,2586,7,35,197.79,5,1,Summer,Morning,JFK_SFO,0.025468348230684463,0.04117178890657524,-0.8660254037844384,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
9,14,B6,JFK,PHX,2153,20,23,207.25,5,1,Fall,Evening,JFK_PHX,0.005418146198114363,0.013958613934125138,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001
3,9,B6,JFK,TPA,1005,22,22,122.69,5,1,Spring,Night,JFK_TPA,0.00961185257744582,0.022835802620301212,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
12,18,B6,JFK,SYR,209,9,52,104.0,2,0,Winter,Morning,JFK_SYR,0.004346761356679319,0.0056018121709317985,-2.4492935982947064e-16,1.0,0.7071067811865476,-0.7071067811865475
10,11,B6,EWR,RSW,1068,7,55,132.07,4,0,Fall,Morning,EWR_RSW,0.004561038324966328,0.010652626423411289,-0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
8,2,UA,JFK,SFO,2586,12,5,237.79,4,0,Summer,Afternoon,JFK_SFO,0.025468348230684463,0.04117178890657524,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0
9,1,UA,EWR,BOS,200,19,51,95.4,6,1,Fall,Evening,EWR_BOS,0.01558099669401249,0.044998163340271825,-1.0,-1.8369701987210297e-16,-0.9659258262890684,0.2588190451025203
2,18,UA,EWR,IAH,1400,7,43,119.52,0,0,Winter,Morning,EWR_IAH,0.012458675156116077,0.022315415697318475,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
1,27,AA,LGA,MIA,1096,18,9,142.99,6,1,Winter,Evening,LGA_MIA,0.017540100404065142,0.03734541447287866,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
4,16,B6,JFK,FLL,1069,14,38,107.65,1,0,Spring,Afternoon,JFK_FLL,0.012979062079098812,0.03621280764050447,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
3,15,MQ,LGA,CRW,444,18,38,94.24,4,0,Spring,Evening,LGA_CRW,0.00036733194563487204,0.00036733194563487204,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16
12,13,US,JFK,CLT,541,6,10,126.05,4,0,Winter,Morning,JFK_CLT,0.008999632668054366,0.042335006734419006,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
5,15,9E,EWR,CVG,569,13,19,82.91,2,0,Spring,Afternoon,EWR_CVG,0.00768335986286274,0.011019958369046162,0.49999999999999994,-0.8660254037844387,-0.2588190451025208,-0.9659258262890683
3,29,VX,JFK,LAX,2475,16,59,209.64,4,0,Spring,Afternoon,JFK_LAX,0.03413125994857353,0.04845720582833354,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004
6,25,DL,JFK,SEA,2422,17,34,209.69,1,0,Summer,Evening,JFK_SEA,0.0062446430757928245,0.011326068323741887,1.2246467991473532e-16,-1.0,-0.9659258262890683,-0.25881904510252063
10,10,DL,EWR,ATL,746,14,47,103.73,3,0,Fall,Afternoon,EWR_ATL,0.015672829680421208,0.050599975511203626,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
8,20,MQ,LGA,CMH,479,11,4,141.76,1,0,Summer,Morning,LGA_CMH,0.005907922125627525,0.010652626423411289,-0.8660254037844384,-0.5000000000000004,0.258819045102521,-0.9659258262890682
12,27,B6,JFK,PBI,1028,22,7,174.23,4,0,Winter,Night,JFK_PBI,0.0047447042977837636,0.018978817191135054,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384
5,11,DL,LGA,MSP,1020,8,12,156.28,5,1,Spring,Morning,LGA_MSP,0.010958736378107016,0.021795028774335742,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
1,22,EV,EWR,DCA,199,9,22,60.33,1,0,Winter,Morning,EWR_DCA,0.005234480225296927,0.029478388637198483,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475
8,19,9E,EWR,CVG,569,6,55,141.05,0,0,Summer,Morning,EWR_CVG,0.00768335986286274,0.011019958369046162,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17
4,26,MQ,LGA,DTW,502,10,32,92.32,4,0,Spring,Morning,LGA_DTW,0.015029998775560181,0.027213174972450103,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
7,1,B6,JFK,PWM,273,7,41,131.96,0,0,Summer,Morning,JFK_PWM,0.0037957634382270113,0.006979306967062569,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,-0.25881904510252063
3,24,VX,JFK,LAS,2248,10,1,187.97,6,1,Spring,Morning,JFK_LAS,0.011999510224072488,0.01787682135423044,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387
11,26,US,LGA,DCA,214,15,4,64.81,1,0,Fall,Afternoon,LGA_DCA,0.014540222848047018,0.029478388637198483,-0.5000000000000004,0.8660254037844384,-0.7071067811865471,-0.7071067811865479
12,20,MQ,LGA,STL,888,11,23,158.44,4,0,Winter,Morning,LGA_STL,0.005938533121097098,0.013162728051916248,-2.4492935982947064e-16,1.0,0.258819045102521,-0.9659258262890682
7,19,UA,EWR,IAH,1400,11,2,167.46,4,0,Summer,Morning,EWR_IAH,0.012458675156116077,0.022315415697318475,-0.4999999999999997,-0.8660254037844388,0.258819045102521,-0.9659258262890682
9,23,UA,EWR,ORD,719,15,57,70.69,0,0,Fall,Afternoon,EWR_ORD,0.018397208277213174,0.0486102608056814,-1.0,-1.8369701987210297e-16,-0.7071067811865471,-0.7071067811865479
6,27,UA,EWR,MSY,1167,12,53,156.78,3,0,Summer,Afternoon,EWR_MSY,0.0032141545243051304,0.010499571446063427,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
6,23,UA,EWR,PBI,1023,6,43,176.55,6,1,Summer,Morning,EWR_PBI,0.006734419003305988,0.018978817191135054,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
11,13,DL,LGA,MCO,950,9,9,130.7,2,0,Fall,Morning,LGA_MCO,0.011019958369046162,0.042120729766131994,-0.5000000000000004,0.8660254037844384,0.7071067811865476,-0.7071067811865475
12,20,WN,LGA,HOU,1428,15,52,146.98,4,0,Winter,Afternoon,LGA_HOU,0.0013468838006611976,0.00676502999877556,-2.4492935982947064e-16,1.0,-0.7071067811865471,-0.7071067811865479
8,9,9E,JFK,CVG,589,18,8,132.84,4,0,Summer,Evening,JFK_CVG,0.0024794906330353863,0.011019958369046162,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
1,29,US,LGA,DCA,214,7,54,93.85,1,0,Winter,Morning,LGA_DCA,0.014540222848047018,0.029478388637198483,0.49999999999999994,0.8660254037844387,0.9659258262890683,-0.25881904510252063
7,14,UA,EWR,ORD,719,15,26,128.55,6,1,Summer,Afternoon,EWR_ORD,0.018397208277213174,0.0486102608056814,-0.4999999999999997,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479
9,29,B6,JFK,JAX,828,14,28,116.1,6,1,Fall,Afternoon,JFK_JAX,0.0037957634382270113,0.0075303048855148765,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388
1,14,DL,LGA,MIA,1096,6,53,113.9,0,0,Winter,Morning,LGA_MIA,0.017540100404065142,0.03734541447287866,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
10,24,UA,EWR,DFW,1372,13,52,146.6,3,0,Fall,Afternoon,EWR_DFW,0.009366964613689237,0.026049957144606343,-0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
9,2,AA,LGA,STL,888,9,50,128.76,0,0,Fall,Morning,LGA_STL,0.005938533121097098,0.013162728051916248,-1.0,-1.8369701987210297e-16,0.7071067811865476,-0.7071067811865475
11,10,EV,EWR,MSY,1167,16,55,133.42,6,1,Fall,Afternoon,EWR_MSY,0.0032141545243051304,0.010499571446063427,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004
6,27,DL,JFK,MIA,1089,18,23,189.76,3,0,Summer,Evening,JFK_MIA,0.010530182441532998,0.03734541447287866,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
5,6,B6,LGA,TPA,1010,7,43,115.75,0,0,Spring,Morning,LGA_TPA,0.006060977102975389,0.022835802620301212,0.49999999999999994,-0.8660254037844387,0.9659258262890683,-0.25881904510252063
9,27,DL,JFK,ATL,760,18,38,178.47,4,0,Fall,Evening,JFK_ATL,0.00596914411656667,0.050599975511203626,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
1,1,B6,JFK,PWM,273,13,50,77.48,1,0,Winter,Afternoon,JFK_PWM,0.0037957634382270113,0.006979306967062569,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683
10,17,DL,EWR,ATL,746,12,57,105.86,3,0,Fall,Afternoon,EWR_ATL,0.015672829680421208,0.050599975511203626,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
7,7,B6,JFK,RSW,1074,6,24,139.45,6,1,Summer,Morning,JFK_RSW,0.004071262397453165,0.010652626423411289,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
10,22,US,LGA,PHL,96,15,50,67.77,1,0,Fall,Afternoon,LGA_PHL,0.0018060487327047875,0.004285539365740174,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
10,16,EV,EWR,MHT,209,7,53,39.0,2,0,Fall,Morning,EWR_MHT,0.002020325700991796,0.002326435655687523,-0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
8,27,MQ,LGA,RDU,431,17,55,116.24,1,0,Summer,Evening,LGA_RDU,0.010897514387167871,0.02451940737112771,-0.8660254037844384,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063
3,15,DL,LGA,MIA,1096,6,56,138.96,4,0,Spring,Morning,LGA_MIA,0.017540100404065142,0.03734541447287866,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
1,10,EV,EWR,CVG,569,19,54,84.86,3,0,Winter,Evening,EWR_CVG,0.00768335986286274,0.011019958369046162,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203
10,31,UA,EWR,SFO,2565,11,51,175.11,3,0,Fall,Morning,EWR_SFO,0.01570344067589078,0.04117178890657524,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
7,18,US,LGA,BOS,184,10,55,73.93,3,0,Summer,Morning,LGA_BOS,0.011509734296559325,0.044998163340271825,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387
2,18,MQ,LGA,CRW,444,19,15,107.7,0,0,Winter,Evening,LGA_CRW,0.00036733194563487204,0.00036733194563487204,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
12,23,B6,JFK,PBI,1028,23,54,130.09,0,0,Winter,Night,JFK_PBI,0.0047447042977837636,0.018978817191135054,-2.4492935982947064e-16,1.0,-0.25881904510252157,0.9659258262890681
4,9,AA,EWR,MIA,1085,17,22,127.16,1,0,Spring,Evening,EWR_MIA,0.00927513162728052,0.03734541447287866,0.8660254037844387,-0.4999999999999998,-0.9659258262890683,-0.25881904510252063
7,31,B6,JFK,LAX,2475,9,31,233.5,2,0,Summer,Morning,JFK_LAX,0.03413125994857353,0.04845720582833354,-0.4999999999999997,-0.8660254037844388,0.7071067811865476,-0.7071067811865475
